Foreigners,Both sexes,Prisoners,Republic of Moldova,..,..,..,..,..,..,..,..,..,112,107,112,96,101,106,103,64,101,94,73,96,87,88
Foreigners,Both sexes,Prisoners,Romania,..,73,413,288,341,363,328,304,265,252,217,191,200,207,208,174,195,253,269,302,286,253,235
Foreigners,Both sexes,Prisoners,Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Both sexes,Prisoners,Serbia,..,..,..,..,..,..,..,..,176,152,227,265,192,317,189,209,352,301,353,362,350,317,348
Foreigners,Both sexes,Prisoners,Slovakia,..,..,..,71,83,71,84,84,73,63,62,78,68,96,105,129,122,112,121,133,142,130,121
Foreigners,Both sexes,Prisoners,Slovenia,..,..,135,188,194,171,152,149,69,151,140,136,137,149,133,158,145,163,131,118,170,189,281
Foreigners,Both sexes,Prisoners,Spain,..,..,..,8990,11095,13413,15205,17302,18616,20643,22977,26201,27162,26315,24502,22893,21116,19697,17870,17130,16549,16536,16470
Foreigners,Both sexes,Prisoners,Sweden,..,..,1288,1211,1307,1390,1458,1460,1475,1533,1424,1487,1572,1520,1419,1479,1383,1324,1325,1274,1240,1319,1414
Foreigners,Both sexes,Prisoners,Switzerland,..,..,..,..,..,..,..,3753,3901,3716,3552,3526,3766,3970,3846,4337,4794,4623,4464,4571,4559,..,4611
Foreigners,Both sexes,Prisoners,Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,84,106,..,..,..,..,..,..,..,..
Foreigners,Both sexes,Prisoners,Turkey,..,260,455,962,988,976,812,676,601,1050,1092,1395,1861,2116,2245,2214,2494,2909,3822,4442,6346,8578,10002
Foreigners,Both sexes,Prisoners,Ukraine,..,..,16499,8763,6642,6453,5980,5106,4687,4075,11598,9948,9021,9325,5734,3735,3342,1551,1535,1333,1252,1280,1174
Foreigners,Both sexes,Prisoners,United Kingdom,..,..,4089,5586,6926,7719,8912,8942,9651,10879,11093,11498,11467,11135,10779,10861,10786,10834,10512,..,..,..,..
Foreigners,Both sexes,Prisoners,United States,..,..,..,89676,87917,88677,90568,91815,91089,91426,87235,94724,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Albania,..,..,..,..,..,..,..,..,..,..,..,..,3,2,1,2,3,6,3,4,3,4,1
Foreigners,Female,Prisoners,Andorra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,3,4,3,6
Foreigners,Female,Prisoners,Armenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Austria,..,..,..,..,134,139,155,166,188,150,133,155,183,204,224,210,220,220,207,175,197,201,226
Foreigners,Female,Prisoners,Belarus,..,..,43,54,73,80,102,65,83,107,131,121,107,96,75,62,61,60,81,93,79,78,57
Foreigners,Female,Prisoners,Belgium,59,116,160,127,145,155,160,154,153,164,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Bosnia and Herzegovina,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Bulgaria,..,..,..,7,5,5,7,7,5,6,4,6,3,3,4,6,7,2,8,9,10,8,8
Foreigners,Female,Prisoners,Canada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Croatia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Cyprus,..,5,3,2,13,12,15,11,10,16,22,32,28,25,38,38,32,30,27,36,21,18,28
Foreigners,Female,Prisoners,Czechia,..,..,165,147,100,52,66,67,57,53,54,..,70,80,101,290,102,93,94,103,87,..,91
Foreigners,Female,Prisoners,Denmark,..,16,10,17,23,31,38,40,44,43,48,57,52,71,47,39,56,44,39,47,48,39,58
Foreigners,Female,Prisoners,Estonia,..,..,..,..,129,134,120,111,105,101,75,92,..,..,75,69,61,..,..,..,..,41,37
Foreigners,Female,Prisoners,Finland,..,..,..,14,17,26,12,11,14,10,16,17,11,18,24,17,25,32,27,25,28,25,26
Foreigners,Female,Prisoners,France,..,..,..,..,..,..,..,..,..,..,644,564,493,486,596,605,613,620,553,639,680,729,759
Foreigners,Female,Prisoners,Georgia,..,..,..,13,12,17,16,10,13,8,16,15,26,41,33,27,14,27,53,35,37,68,92
Foreigners,Female,Prisoners,Germany,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Greece,..,..,..,..,129,..,..,..,158,173,199,251,242,242,307,284,244,..,..,..,..,..,..
Foreigners,Female,Prisoners,Hungary,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Iceland,..,..,0,3,1,1,..,5,1,0,1,0,0,1,1,3,2,2,7,3,1,4,7
Foreigners,Female,Prisoners,Ireland,..,..,..,..,..,..,..,..,..,14,16,0,0,0,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Italy,..,..,..,923,1004,1008,1072,1134,1302,779,1040,1083,1202,1249,1171,1128,1079,868,789,858,901,962,955
Foreigners,Female,Prisoners,Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Latvia,..,..,..,88,76,74,105,101,95,80,73,78,77,73,74,83,73,72,75,86,67,62,60
Foreigners,Female,Prisoners,Lithuania,..,..,5,3,3,4,3,2,5,4,5,2,0,0,1,3,8,4,5,4,2,1,2
Foreigners,Female,Prisoners,Luxembourg,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Malta,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Netherlands,..,..,123,261,340,380,263,407,488,451,360,363,334,361,281,240,187,179,140,146,158,151,157
Foreigners,Female,Prisoners,North Macedonia,..,..,..,..,..,..,..,..,..,8,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Norway,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Poland,..,..,..,..,..,..,..,..,..,..,..,..,..,21,26,17,22,25,20,35,41,56,70
Foreigners,Female,Prisoners,Portugal,..,..,..,138,160,203,213,230,226,250,249,196,196,170,173,175,205,205,229,206,176,172,201
Foreigners,Female,Prisoners,Republic of Moldova,..,..,..,..,..,..,..,..,..,3,4,11,7,7,9,9,5,3,3,6,3,6,5
Foreigners,Female,Prisoners,Romania,..,..,..,..,..,..,11,10,8,11,9,10,8,11,11,8,9,9,6,7,4,5,6
Foreigners,Female,Prisoners,Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Serbia,..,..,..,..,..,..,..,..,11,9,14,17,..,..,..,..,11,3,16,17,16,15,19
Foreigners,Female,Prisoners,Slovakia,..,..,..,2,2,2,1,3,4,4,4,2,1,3,5,4,3,4,6,9,9,7,8
Foreigners,Female,Prisoners,Slovenia,..,..,..,..,6,..,..,..,..,..,5,8,7,7,3,10,9,13,8,4,9,6,7
Foreigners,Female,Prisoners,Spain,..,..,..,804,941,1129,1183,1333,1532,1820,2171,2293,2306,2295,1921,1807,1637,1527,1357,1289,1237,1267,1242
Foreigners,Female,Prisoners,Sweden,..,..,..,..,53,61,66,69,70,68,63,76,65,65,95,80,79,79,71,71,65,56,66
Foreigners,Female,Prisoners,Switzerland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Female,Prisoners,Turkey,..,14,44,52,62,68,68,76,74,89,143,180,251,273,324,337,350,346,416,397,529,614,684
Foreigners,Female,Prisoners,Ukraine,..,..,535,331,221,257,524,197,151,207,196,182,164,157,158,158,163,76,56,43,27,30,15
Foreigners,Female,Prisoners,United Kingdom,..,..,318,520,696,884,892,816,873,915,963,949,859,774,688,614,581,518,459,..,..,..,..
Foreigners,Female,Prisoners,United States,..,..,..,3546,3721,3746,3817,3801,3659,3700,3569,3888,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Albania,..,..,..,..,..,..,..,..,..,..,..,..,38,52,68,88,88,80,93,85,98,86,111
Foreigners,Male,Prisoners,Andorra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27,34,31,29,31
Foreigners,Male,Prisoners,Armenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Austria,..,..,..,..,2065,2472,2859,3575,3782,3611,3759,3170,3657,3718,3803,3875,4157,4223,4722,4511,4634,4812,4702
Foreigners,Male,Prisoners,Belarus,..,..,1317,1128,1278,1251,1421,1178,1218,1586,1439,1250,865,915,870,711,845,867,1105,1014,999,987,833
Foreigners,Male,Prisoners,Belgium,1228,2057,2939,3422,3523,3717,3838,3874,3949,4099,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Bosnia and Herzegovina,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Bulgaria,..,..,..,149,131,150,184,200,214,241,218,196,210,204,171,174,246,230,234,206,176,153,129
Foreigners,Male,Prisoners,Canada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Croatia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Cyprus,..,78,79,118,141,136,146,253,239,275,313,353,387,350,330,336,284,227,223,243,229,264,278
Foreigners,Male,Prisoners,Czechia,..,..,2965,2387,2026,1622,1637,1645,1521,1325,1338,..,1566,1520,1629,1425,1421,1456,1576,1704,1727,..,1703
Foreigners,Male,Prisoners,Denmark,..,340,462,528,450,557,620,641,709,667,648,735,759,782,791,940,1042,958,826,907,920,1000,1079
Foreigners,Male,Prisoners,Estonia,..,..,..,..,1981,1858,1829,1751,1685,1635,1338,1382,..,..,1227,1179,1131,..,..,..,..,875,800
Foreigners,Male,Prisoners,Finland,..,..,..,158,209,247,280,294,254,302,285,317,345,356,412,461,433,451,462,506,527,457,473
Foreigners,Male,Prisoners,France,..,..,..,..,..,..,..,..,..,..,11593,11468,11247,11457,12389,13216,13955,14070,13456,15005,14738,15422,15639
Foreigners,Male,Prisoners,Georgia,..,..,..,33,79,75,57,47,90,152,106,171,259,354,329,280,165,231,315,303,410,538,639
Foreigners,Male,Prisoners,Germany,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Greece,..,..,..,..,3004,..,..,..,3664,4062,4573,5096,4775,5824,6357,6694,6716,..,..,..,..,..,..
Foreigners,Male,Prisoners,Hungary,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Iceland,..,1,1,5,12,14,13,9,13,13,19,18,25,21,24,25,23,21,22,19,29,31,25
Foreigners,Male,Prisoners,Ireland,..,..,..,..,..,..,..,..,..,208,267,0,0,0,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Italy,..,..,..,14659,15507,15780,15935,16685,18534,12373,17212,20479,22865,23705,23003,22364,20775,16594,16551,17763,18844,19293,18933
Foreigners,Male,Prisoners,Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Latvia,..,..,..,1778,1591,1421,1470,1434,1407,1328,1314,1273,1290,1223,1125,1063,907,808,673,683,573,544,528
Foreigners,Male,Prisoners,Lithuania,..,..,81,139,126,155,128,76,68,72,67,85,116,100,127,110,141,155,122,107,112,124,126
Foreigners,Male,Prisoners,Luxembourg,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Malta,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Netherlands,..,..,3233,4119,4244,4777,5001,5153,5824,5617,4446,4069,4020,3963,3523,3109,2775,2403,1974,2040,2303,2473,2595
Foreigners,Male,Prisoners,North Macedonia,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Norway,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Poland,..,..,..,..,..,..,..,..,..,..,..,..,..,551,529,549,499,512,499,627,799,981,1240
Foreigners,Male,Prisoners,Portugal,..,..,..,1409,1422,1892,1932,2045,2160,2302,2122,1994,2067,2220,2375,2427,2442,2264,2266,2089,1968,1781,1770
Foreigners,Male,Prisoners,Republic of Moldova,..,..,..,..,..,..,..,..,..,109,103,101,89,94,97,94,59,98,91,67,93,81,83
Foreigners,Male,Prisoners,Romania,..,..,..,..,..,..,317,294,257,241,208,181,192,196,197,166,186,244,263,295,282,248,229
Foreigners,Male,Prisoners,Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Serbia,..,..,..,..,..,..,..,..,165,143,213,248,..,..,..,..,341,298,337,345,334,302,329
Foreigners,Male,Prisoners,Slovakia,..,..,..,69,81,69,83,81,69,59,58,76,67,93,100,125,119,108,115,124,133,123,113
Foreigners,Male,Prisoners,Slovenia,..,..,..,..,188,..,..,..,..,..,135,128,130,142,130,148,136,150,123,114,161,183,274
Foreigners,Male,Prisoners,Spain,..,..,..,8186,10154,12284,14022,15969,17084,18823,20806,23908,24856,24020,22581,21086,19479,18170,16513,15841,15312,15269,15228
Foreigners,Male,Prisoners,Sweden,..,..,..,..,1254,1329,1392,1391,1405,1465,1361,1411,1507,1455,1324,1399,1304,1245,1254,1203,1175,1263,1348
Foreigners,Male,Prisoners,Switzerland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Foreigners,Male,Prisoners,Turkey,..,246,411,910,926,908,744,600,527,961,949,1215,1610,1843,1921,1877,2144,2563,3406,4045,5817,7964,9318
Foreigners,Male,Prisoners,Ukraine,..,..,15964,8432,6421,6196,5456,4909,4536,3868,11402,9766,8857,9168,5576,3577,3179,1475,1479,1290,1225,1250,1159
Foreigners,Male,Prisoners,United Kingdom,..,..,3771,5066,6230,6835,8020,8125,8778,9964,10130,10549,10608,10361,10091,10247,10205,10316,10053,..,..,..,..
Foreigners,Male,Prisoners,United States,..,..,..,86130,84196,84931,86751,87988,87430,87726,83666,88061,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Albania,..,..,1149,1101,1315,1460,2042,2299,3429,3768,4627,4972,4654,4551,4538,4800,5294,5449,5786,5942,5573,5226,4933
Nationals,Both sexes,Prisoners,Andorra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,8,17,12
Nationals,Both sexes,Prisoners,Armenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Austria,..,..,..,..,4753,5104,4907,4901,4856,4990,4969,4561,4627,4647,4766,4653,4501,4366,4107,3933,4021,4086,4311
Nationals,Both sexes,Prisoners,Belarus,..,..,38996,43529,42817,37605,36647,32210,31455,34475,36890,35361,31964,31989,30097,23152,21706,22691,25257,27680,27849,31491,27641
Nationals,Both sexes,Prisoners,Belgium,4635,4312,4510,5311,5286,5495,5649,5869,5873,6175,..,..,..,6034,6126,6305,6405,6404,6099,5912,5843,..,..
Nationals,Both sexes,Prisoners,Bosnia and Herzegovina,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Bulgaria,13025,10723,8205,9852,8732,8727,9091,9724,10503,11061,10739,9980,9880,10241,9710,9313,8581,7638,7166,7130,6802,6490,6311
Nationals,Both sexes,Prisoners,Canada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Croatia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Cyprus,..,135,120,192,215,197,194,282,287,308,311,261,255,262,266,320,276,280,346,389,375,366,375
Nationals,Both sexes,Prisoners,Czechia,..,..,14464,18164,16673,14150,15297,16382,17359,17200,18901,..,20098,20292,21424,20897,15086,17109,19140,20674,20345,19806,19254
Nationals,Both sexes,Prisoners,Denmark,..,2874,2966,2695,2632,2816,2864,3076,3379,3049,2928,2659,2910,3091,3109,2850,2993,2581,2338,2454,2450,2596,2783
Nationals,Both sexes,Prisoners,Estonia,..,..,..,..,2508,2350,2580,2663,2630,2574,2043,2182,..,..,2098,2038,1931,..,..,..,..,1668,1650
Nationals,Both sexes,Prisoners,Finland,5127,3535,3139,2731,2944,3168,3349,3398,3599,3539,3323,3197,3233,2990,2832,2828,2837,2665,2646,2625,2527,2428,2453
Nationals,Both sexes,Prisoners,France,..,..,37405,37692,38087,43567,46185,46519,47385,48576,51766,54146,54349,55032,60795,62977,63315,62601,52669,53348,53556,53908,54253
Nationals,Both sexes,Prisoners,Georgia,..,..,..,8303,7484,6761,6046,7810,9041,15304,18182,18473,20954,23289,23752,19042,8914,10114,9348,8996,8833,8969,9008
Nationals,Both sexes,Prisoners,Germany,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Greece,..,..,..,..,4134,..,..,..,5448,5450,5576,5214,4248,4414,4088,4209,4611,4916,4322,4365,4720,4832,4577
Nationals,Both sexes,Prisoners,Hungary,..,..,..,14732,16401,17013,15761,15846,15127,14283,13790,14167,14783,15731,16625,16558,17188,17190,16540,..,..,..,..
Nationals,Both sexes,Prisoners,Iceland,..,87,93,82,86,89,96,98,94,102,104,102,107,132,118,113,122,119,110,94,120,112,126
Nationals,Both sexes,Prisoners,Ireland,..,..,..,..,..,..,..,..,..,2503,2413,7681,9330,10702,11263,11335,10719,11124,..,..,..,..,..
Nationals,Both sexes,Prisoners,Italy,..,..,..,38457,39240,38882,37230,38249,39687,25853,30441,36565,40724,43007,42723,42209,40682,36161,34824,36032,37863,39400,40881
Nationals,Both sexes,Prisoners,Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Latvia,..,..,..,2967,2942,3010,3220,3273,3106,3235,3314,3521,3592,3405,3289,3025,2623,2373,2252,2197,2074,1935,1877
Nationals,Both sexes,Prisoners,Lithuania,..,8376,12680,9173,11138,10605,7738,7863,7885,7832,7602,7713,8351,8881,9662,9504,9023,8394,7143,6646,6434,6308,5970
Nationals,Both sexes,Prisoners,Luxembourg,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,191,165,..
Nationals,Both sexes,Prisoners,Malta,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,316,342,378,364
Nationals,Both sexes,Prisoners,Netherlands,..,4962,6973,7379,7826,7905,8717,10894,11287,10162,9645,9098,8908,8969,8933,8763,8205,7779,7029,6937,7088,7348,7652
Nationals,Both sexes,Prisoners,North Macedonia,..,..,..,..,..,..,..,..,..,2059,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Norway,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Poland,99531,50109,59640,68979,78084,79118,78108,79327,82300,87988,87130,82613,83408,80156,80827,83590,78473,76834,70317,70866,72982,71167,72820
Nationals,Both sexes,Prisoners,Portugal,..,..,..,11224,11530,11677,11490,10877,10503,10084,9216,8617,8836,9223,10133,11012,11637,11534,11727,11484,11296,10914,10822
Nationals,Both sexes,Prisoners,Republic of Moldova,..,..,..,..,10633,10925,10591,9377,8876,8567,7788,6718,6425,6211,6345,6472,6782,7212,7957,7677,7535,6899,6624
Nationals,Both sexes,Prisoners,Romania,..,25937,44896,47979,49499,47712,42442,38740,36424,33786,29173,26021,26516,28037,30486,31643,33239,29903,28065,27153,23164,20539,20343
Nationals,Both sexes,Prisoners,Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Serbia,..,..,..,..,..,..,..,..,7895,7741,8743,9436,10783,10894,10881,10017,9679,9987,9711,10310,10457,10554,10729
Nationals,Both sexes,Prisoners,Slovakia,..,..,..,4968,5404,5386,5899,6247,5978,5943,6075,6535,7627,8471,9013,9413,8415,8589,8446,8424,8370,8585,8803
Nationals,Both sexes,Prisoners,Slovenia,..,..,479,948,953,949,947,977,1063,1150,1196,1182,1228,1202,1140,1219,1215,1359,1268,1190,1146,1152,1110
Nationals,Both sexes,Prisoners,Spain,..,..,..,36114,36476,38469,40891,42073,42438,43378,44123,47357,48917,47614,45970,45704,45649,45320,43744,42459,42265,42347,42047
Nationals,Both sexes,Prisoners,Sweden,..,..,3933,3052,3456,3691,3862,4262,4033,4000,3851,3912,3898,3838,3729,3373,2994,2995,2967,2957,2908,3074,3420
Nationals,Both sexes,Prisoners,Switzerland,..,..,..,..,..,..,..,1716,1772,1810,1699,1673,1725,1695,1665,1664,1743,1791,1934,1876,1890,..,1866
Nationals,Both sexes,Prisoners,Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Both sexes,Prisoners,Turkey,..,44950,49055,49666,54816,58536,62984,57340,55365,69474,89640,102040,114059,118078,126008,134415,141604,155781,173440,196285,225994,256264,281544
Nationals,Both sexes,Prisoners,Ukraine,..,..,189718,211032,183528,188802,182858,184422,164115,155009,136836,134945,137196,143776,147759,143122,123720,72490,69218,59889,56831,54746,52658
Nationals,Both sexes,Prisoners,United Kingdom,..,..,46607,59043,58732,62553,63614,64379,65670,66160,67767,70751,70898,71016,73030,73238,72179,73999,75161,..,..,..,..
Nationals,Both sexes,Prisoners,United States,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Albania,..,..,24,32,40,37,40,59,103,127,84,101,111,112,84,88,100,90,106,99,90,105,85
Nationals,Female,Prisoners,Andorra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,1,1,1,0
Nationals,Female,Prisoners,Armenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Austria,..,..,..,..,306,278,302,259,271,289,305,303,301,340,346,361,329,323,311,317,321,348,390
Nationals,Female,Prisoners,Belarus,..,..,1862,2584,2665,2558,2544,2323,2263,2525,2999,2924,2802,2892,2595,1878,1925,2172,2530,2755,2870,3549,3224
Nationals,Female,Prisoners,Belgium,190,206,240,249,216,240,255,292,296,326,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Bosnia and Herzegovina,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Bulgaria,..,..,..,306,272,282,285,290,347,384,374,332,271,324,285,301,257,257,238,219,208,207,208
Nationals,Female,Prisoners,Canada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Croatia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Cyprus,..,3,4,12,7,8,6,8,8,5,10,7,11,13,17,15,13,12,13,18,15,14,14
Nationals,Female,Prisoners,Czechia,..,..,470,781,658,604,658,744,847,872,999,..,1088,1213,1391,1337,753,1077,1240,1437,1471,..,1655
Nationals,Female,Prisoners,Denmark,..,142,181,146,138,129,117,134,140,127,131,98,126,112,117,110,133,101,79,103,88,93,124
Nationals,Female,Prisoners,Estonia,..,..,..,..,90,85,113,107,106,108,81,98,..,..,110,95,95,..,..,..,..,82,75
Nationals,Female,Prisoners,Finland,..,..,..,138,143,187,188,203,222,234,230,207,230,228,207,204,231,208,210,201,206,193,202
Nationals,Female,Prisoners,France,..,..,..,..,..,..,..,..,..,..,1735,1712,1782,1777,2027,2126,2077,2008,1594,1626,1713,1805,1773
Nationals,Female,Prisoners,Georgia,..,..,..,206,124,163,142,174,270,652,783,756,941,1133,1182,899,236,254,256,230,221,263,306
Nationals,Female,Prisoners,Germany,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Greece,..,..,..,..,233,..,..,..,411,396,391,396,283,296,311,337,246,..,..,..,..,..,..
Nationals,Female,Prisoners,Hungary,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Iceland,..,..,3,2,2,2,5,4,3,5,4,4,5,6,5,5,4,2,1,4,11,6,5
Nationals,Female,Prisoners,Ireland,..,..,..,..,..,..,..,..,..,68,50,0,0,0,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Italy,..,..,..,1393,1417,1461,1421,1455,1502,891,1135,1443,1549,1681,1637,1676,1615,1436,1318,1427,1520,1614,1708
Nationals,Female,Prisoners,Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Latvia,..,..,..,135,128,154,181,180,178,156,167,190,194,206,202,202,172,172,188,199,174,166,169
Nationals,Female,Prisoners,Lithuania,..,414,692,314,482,412,236,260,303,310,332,353,367,414,417,432,420,372,290,317,328,300,285
Nationals,Female,Prisoners,Luxembourg,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Malta,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Netherlands,..,..,317,378,450,465,579,676,658,633,590,572,548,491,493,457,406,416,371,356,365,406,404
Nationals,Female,Prisoners,North Macedonia,..,..,..,..,..,..,..,..,..,42,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Norway,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Poland,..,..,..,..,..,..,..,..,..,..,..,..,..,2576,2503,2678,2614,2502,2359,2546,2832,2884,3130
Nationals,Female,Prisoners,Portugal,..,..,..,1068,957,909,754,709,649,635,548,451,417,457,538,583,648,636,633,663,680,656,658
Nationals,Female,Prisoners,Republic of Moldova,..,..,..,..,404,521,510,394,417,433,442,410,400,385,400,410,426,456,495,516,489,446,403
Nationals,Female,Prisoners,Romania,..,..,..,..,..,..,1903,1793,1692,1580,1388,1216,1204,1260,1365,1414,1550,1528,1437,1404,1116,943,926
Nationals,Female,Prisoners,Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Serbia,..,..,..,..,..,..,..,..,208,187,259,324,..,..,..,..,403,329,356,396,374,428,441
